SOC	Term	Freq
43	amazon	6933
43	comcast	6883
43	medical_clerical	6862
43	event_coordinator	6841
43	geico	6838
43	insurance_claims	6808
43	underwriter	6776
43	general_office_clerk	6750
43	escrow	6739
43	real_estate_assistant	6721
43	reservations	6657
43	accounts_receivable_clerk	6620
43	accountant_bookkeeper	6614
43	admissions	6572
43	customer_service_representatives	6533
43	project_assistant	6517
43	health	6501
43	sales_assistant	6448
43	collections_rep	6443
43	loss_mitigation	6438
43	all_jobs	6435
43	human_resources_generalist	6413
43	inbound	6352
43	mortgage_banking	6271
43	hr_coordinator	6253
43	hotel_hospitality	6215
43	office_coordinator	6202
43	marketing_coordinator	6191
43	medical_billing_manager	6175
43	inbound_customer_service	6160
43	entertainment	6154
43	healthcare_manager	6107
43	clerical_receptionist	6082
43	xerox	6076
43	document_control	6063
43	reconciliation	6061
43	medical_billing_specialist	6027
43	credit_analyst	5927
43	packing	5920
43	benefits	5891
43	factory	5861
43	event_planning	5778
43	dental_office	5764
43	airport	5751
43	filing_clerk	5749
43	humana	5745
43	2nd_shift	5719
43	answering_service	5654
43	accounts_receivable_collections	5645
43	cash_applications	5607
43	legal_receptionist	5523
43	hotel_front_desk	5480
43	clerical_assistant	5422
43	export	5419
43	accounts_receivable_manager	5392
43	assistant_project_manager	5303
43	administrative_manager	5250
43	packer	5195
43	collections_supervisor	5168
43	supply	5150
43	patient_services	5084
43	hospitality_hotel	5068
43	forklift_warehouse	4986
43	junior_accountant	4924
43	call_center_agent	4914
43	patient	4878
43	inventory_clerk	4777
43	airline	4763
43	credentialing	4690
43	accounts_payables	4680
43	united_healthcare	4650
43	production_scheduler	4646
43	order_picker	4619
43	scheduling	4610
43	administration_assistant	4554
43	cash_management	4526
43	work_from_home_customer_service	4519
43	master_scheduler	4477
43	accounting_bookkeeper	4432
43	maintenance_planner	4420
43	customer_service_specialist	4413
43	janitorial	4401
43	office_management	4306
43	customer_service_part_time	4281
43	event_planner	4278
43	doctors_office	4252
43	biller	4226
43	mortgage_closer	4222
43	revenue_cycle	4178
43	ups	4176
43	credit_union	4171
43	staffing_coordinator	4166
43	medical_collector	4155
43	records_clerk	4089
43	a/p	4083
43	personal_banker	4047
43	engineering	4042
43	entry_level_human_resources	4039
43	social_services	4038
43	human_resources_management	4035
43	banks	4028
43	project_scheduler	4026
43	receptionist_administrative_assistant	4002
43	automotive_service	3987
43	cash_application	3967
43	patient_account_representative	3935
43	customer_service_sales	3929
43	foreclosure	3902
43	merchandising	3883
43	medical_coder	3853
43	merchandiser	3833
43	staffing	3810
43	loan_servicing	3801
43	receiving_clerk	3762
43	data_entry_clerical	3731
43	import	3725
43	material	3719
43	executive_secretary	3717
43	customer_service/call_center_representative	3711
43	recruiting	3706
43	accounting_specialist	3667
43	cash	3665
43	patient_access	3653
43	material_planner	3639
43	claims_manager	3618
43	events	3606
43	planner_scheduler	3576
43	ap_clerk	3570
43	convergys	3564
43	stocker	3548
43	credit_manager	3520
43	health_insurance	3512
43	construction_accounting	3507
43	executive_assistant_to_ceo	3502
43	computer	3454
43	parts	3445
43	client_services_manager	3428
43	finance_accounting	3372
43	office_services	3366
43	unit_secretary	3363
43	executive_admin	3354
43	patient_accounts	3350
43	member_services	3338
43	law	3295
43	administrative_executive_assistant	3282
43	order_selector	3261
43	printing	3243
43	packaging	3234
43	airlines	3229
43	human_services	3229
43	patient_care_coordinator	3226
43	part_time_accounting	3195
43	call_center_management	3184
43	office_administration	3146
43	logistics_coordinator	3138
43	stock_clerk	3114
43	healthcare_jobs	3062
43	bank_tellers	3046
43	customer_service_reps	3045
43	front_desk_clerk	3033
43	alorica	3009
43	call	3006
43	attorney	3006
43	payables	2952
43	scanning	2943
43	accounting_associate	2923
43	patient_service_representative	2906
43	collections_representative	2879
43	senior_executive_assistant	2872
43	medical_office_specialist	2866
43	accounts_receivable_specialist	2795
43	materials	2793
43	receivables	2791
43	warranty	2785
43	payment_processing	2764
43	customer_service_director	2741
43	registration	2728
43	planning	2723
43	payment_poster	2703
43	medical_collection	2685
43	accounting_entry_level	2682
43	banker	2677
43	entry	2662
43	senior_administrative_assistant	2655
43	hr_generalist	2654
43	part_time_call_center	2640
43	production_planning	2624
43	government	2623
43	mortgages	2601
43	edward_jones	2582
43	proofreader	2570
43	dealership_service_manager	2564
43	sap	2560
43	production_control	2550
43	hotel_jobs	2547
43	patient_service_rep	2540
43	sr_administrative_assistant	2537
43	executive_administrative	2535
43	patient_care	2512
43	part_time_customer_service_representative	2508
43	executive_personal_assistant	2472
43	part_time_administrative_assistant	2460
43	commercial_collections	2448
43	part_time_bookkeeper	2444
45	warehouse	1947
45	general_labor	566
45	construction	304
45	horticulture	224
45	production	219
45	machine_operator	198
45	manager	166
45	management	153
45	forklift	142
45	supervisor	114
45	part_time	100
45	laborer	98
45	farming	94
45	animal	92
45	factory	86
45	environmental	85
45	greenhouse	77
45	landscaping	70
45	farm_worker	70
47	construction	176861
47	electrician	123157
47	construction_superintendent	53311
47	heavy_equipment_operator	24146
47	construction_manager	21391
47	superintendent	20101
47	project_manager	19215
47	carpenter	17261
47	oil	17042
47	general_labor	16948
47	construction_project_manager	16013
47	warehouse	15263
47	maintenance	13367
47	oil_rig	13194
47	construction_management	11751
47	plumber	11438
47	gas	11364
47	oilfield	11068
47	welder	10873
47	plumbing	7996
47	journeyman_electrician	7810
47	laborer	7629
47	painter	6568
47	construction_jobs	6211
47	pipefitter	5838
47	construction_inspector	5792
47	concrete	5635
47	floorhand	5567
47	assistant_project_manager	5008
47	estimator	4849
47	project_coordinator	4840
47	construction_engineer	4815
47	electrician_apprentice	4544
47	home_builder	4432
47	electricians	4351
47	skilled_trades	4302
47	residential_construction	4112
47	labor	3687
47	carpentry	3465
47	skilled_labor	3442
47	apprentice	3300
47	electrician_helper	3136
47	driver	3097
47	electrical_project_manager	3075
47	apprentice_electrician	3057
47	traveling	2948
47	solar_installation	2847
47	manufacturing	2750
47	roofing	2726
47	equipment_operator	2655
47	technician	2620
47	hvac	2619
47	industrial_electrician	2406
47	multifamily	2288
47	sheet_metal	2209
47	solar	2113
47	assistant_construction_superintendent	2104
47	roustabout	2098
47	foreman	2078
47	helper	2031
47	operator	2026
47	inspector	1993
47	welding	1899
47	skilled_labor_trades	1890
47	maintenance_technician	1830
47	offshore	1771
47	crane_operator	1721
47	project_superintendent	1676
47	electrician_journeyman	1667
47	construction_laborer	1630
47	maintenance_electrician	1554
47	installer	1502
47	electrical_technician	1467
47	kitchen	1460
47	drywall	1434
47	flooring	1408
47	drilling	1369
47	railroad	1368
47	pipeline	1362
47	electric	1326
47	construction_foreman	1321
47	civil_engineer	1317
47	electrical_maintenance	1309
47	construction_estimator	1307
47	construction_safety	1253
47	millwork	1223
47	aviation	1203
47	construction_assistant	1184
47	pipe	1173
47	asphalt	1171
47	concrete_finisher	1165
47	assembly	1163
47	concrete_construction	1162
47	traveling_construction	1152
47	construction_supervisor	1100
47	painting	1091
47	electronics	1070
47	construction_project_management	1067
47	machine_operator	1067
47	forklift_operator	1064
47	concrete_superintendent	1062
47	oil_rigs	1048
47	project_manager_construction	1037
47	electrical_superintendent	1032
47	welding_inspector	1004
47	heavy_equipment	998
47	concrete_foreman	968
47	building_inspector	965
47	environmental	945
47	apprenticeship	917
47	industrial_painter	916
47	builder	908
47	ironworker	898
47	general_laborer	893
47	safety	882
47	shipyard	842
47	maintenance_mechanic	840
47	plc	840
47	forklift	822
47	electrical_helper	798
47	electrical_estimator	794
47	aircraft	788
47	residential_construction_superintendent	787
47	plumbers	779
47	owners_rep	754
47	bnsf	751
47	elevator	741
47	warehouse_worker	740
47	rig	733
47	construction_labor	731
47	cwi	705
47	derrickhand	702
47	assistant_superintendent	698
47	driller	694
47	aerospace	670
47	pipe_welder	651
47	landscaping	650
47	oil_gas	624
47	mechanic	620
47	master_electrician	618
47	sheet_metal_mechanic	595
47	homebuilding	594
47	journeyman_plumber	589
47	derrick	587
47	electrical	584
47	electronic	577
47	trainee	565
47	installation	565
47	field_superintendent	563
47	frac	546
47	part_time	535
47	carpenters	533
47	building_maintenance	520
47	dr_horton	519
47	construction_project_coordinator	511
47	inspection	501
47	assembler	493
47	commercial_construction	492
47	construction_superintendents	491
47	construction_coordinator	482
47	wireline	478
47	roofer	457
47	structural_welder	454
47	mechanical	451
47	highway	437
47	sheet_metal_worker	433
47	jobs	430
47	heavy_equipment_operators	426
47	autocad	414
47	petroleum	412
47	subcontractor	412
47	construction_carpenter	408
47	republic_services	392
47	wiring	392
47	mining	390
47	customer_service	387
47	construction_worker	386
47	industrial_maintenance	380
47	electrical_construction	375
47	rigging	374
47	construction_inspection	364
47	solar_installer	363
47	bridge	354
47	painters	353
47	truck_driver	353
47	paving	350
47	aircraft_maintenance	350
47	underground	347
47	civil	340
47	cad	339
47	commercial_drywall	337
47	cabinet	334
47	loader_operator	331
47	electrical_foreman	331
47	lineman	328
47	engineering_technician	328
47	roughneck	325
47	jac	318
47	installation_maint_repair	318
47	gas_field	316
47	tunnel	305
47	excavate	305
47	construction_equipment_operator	305
47	site_contractor	305
47	low_voltage	303
47	steel	296
47	excavator_operator	295
47	construction_materials_testing	290
47	production	289
47	natural_gas	286
47	job_superintendent	285
47	plumbing_apprentice	282
47	fire_sprinkler	277
47	fitter	274
47	journeyman	274
47	welders	273
47	paint	272
47	refinery	271
47	civil_engineering	271
47	cabinet_maker	268
47	civil_construction	259
47	structural	259
47	civil_superintendent	257
47	boilermaker	257
47	plumber_helper	256
47	lead_carpenter	255
47	framing	255
47	landfill	247
47	sales	245
47	ready-mix_concrete	244
47	marine	240
47	traveling_carpenter	239
47	joiner	238
47	oil_fields	238
47	all_jobs	238
47	twic	237
47	geology	235
47	construction_quality	232
47	lease_operator	231
47	demolition	227
47	handyman	226
47	millwright	220
47	ships	219
47	sales_manager	216
47	hazwoper	215
47	piping_designer	212
47	woodworking	210
47	rigger	208
47	hvac_installer	208
47	trades	206
47	repair	206
47	physics	206
47	bath_fitter	204
47	power_plant	203
47	manager	199
47	wireman	199
47	excavator	198
47	remodeling	194
47	security	193
47	commercial_electrician	192
47	fabrication	192
47	shipping	191
47	tradesmen_international	187
47	pipe_foreman	186
47	printing	185
47	fabricator	185
47	accounting	185
47	scaffolding	184
47	electrician_maintenance	182
47	metal	180
47	roofing_foreman	177
47	mechanical_contractor	177
47	construction_engineering	177
47	laborers	176
47	nabors	174
47	halliburton	171
47	sprinkler_fitter	171
47	service_technician	171
47	transportation	170
47	flowback	169
47	field_operator	168
47	oil_field	167
47	utilities	165
47	preconstruction	164
47	solidworks	164
47	aluminum	162
47	tile	161
47	construction_quality_control	158
47	bridge_superintendent	156
47	entry_level_oil	156
47	pipefitters	156
47	construction_helper	152
47	directional_driller	151
47	install	149
47	mig_welder	149
47	aviation_maintenance	147
47	insulation	147
47	precast_concrete	147
49	maintenance	471760
49	hvac	141359
49	maintenance_manager	141321
49	electrical	130105
49	automotive	120225
49	technician	110907
49	mechanic	109913
49	maintenance_technician	107611
49	maintenance_supervisor	77643
49	maintenance_mechanic	74818
49	automotive_technician	69673
49	building_maintenance	68189
49	construction	52951
49	diesel_mechanic	51213
49	manager	48730
49	manufacturing	40437
49	field_service_technician	39554
49	electronic_technician	38952
49	facilities	32268
49	hvac_technician	27247
49	telecommunications	26124
49	facilities_manager	26069
49	automotive_service_manager	25245
49	general_labor	25171
49	facilities_maintenance	25070
49	apartment_maintenance	23837
49	supervisor	22432
49	maintenance_tech	21130
49	aviation	18399
49	field_service	18186
49	facility_maintenance	17940
49	service_manager	17201
49	electronics	17106
49	building_engineer	14756
49	welder	14427
49	field_service_engineer	13259
49	telecommunications_technician	12929
49	operations_manager	12834
49	diesel	12475
49	plumbing	12345
49	fleet_maintenance_manager	12051
49	electronics_technician	12005
49	service_technician	11966
49	industrial_maintenance	11876
49	customer_service	11515
49	plc	11028
49	aircraft_mechanic	10730
49	electrical_technician	10663
49	cable_technician	10268
49	millwright	9857
49	labor	9749
49	installation	9138
49	oil	9115
49	auto_mechanic	9066
49	cable	8795
49	security	8563
49	hvac_maintenance	8551
49	plant_manager	8531
49	diesel_technician	8230
49	facility_manager	8037
49	chemical_engineer	7916
49	field_technician	7805
49	driver	7586
49	auto	7040
49	production	7021
49	warehouse	6983
49	repair	6946
49	apartment_maintenance_supervisor	6710
49	automotive_service_advisor	6662
49	electrical_maintenance	6516
49	electrician	6453
49	facilities_management	6362
49	maintenance_engineer	6152
49	biomedical_equipment_technician	6082
49	service_advisor	6064
49	heavy_equipment_mechanic	6028
49	fleet	6005
49	fleet_manager	5976
49	skilled_trades	5669
49	auto_technician	5500
49	refrigeration	5494
49	biomedical	5367
49	industrial_maintenance_mechanic	5291
49	oilfield	5227
49	maintenance_director	5100
49	machine_operator	4999
49	skilled_labor	4855
49	body_shop_manager	4776
49	aircraft	4679
49	plant_operations	4460
49	installer	4449
49	aircraft_maintenance	4430
49	automotive_mechanic	4247
49	sales	4198
49	painter	4097
49	firestone	4052
49	facilities_director	3899
49	electronic	3871
49	air_conditioning	3849
49	biomedical_engineer	3844
49	cable_installer	3834
49	chief_engineer	3773
49	maintenance_planner	3745
49	carpenter	3725
49	welding	3704
49	avionics_technician	3670
49	plc_technician	3666
49	installation_maint_repair	3642
49	maintenance_electrician	3629
49	hvac_service_tech	3602
49	tower	3527
49	telecom	3524
49	facilities_maintenance_manager	3513
49	avionics	3471
49	offshore	3383
49	skilled_labor_trades	3320
49	hvac_tech	3316
49	facility	3248
49	repair_technician	3231
49	engineering_technician	3191
49	building_automation	3126
49	tech	3118
49	automotive_parts	3099
49	auto_tech	3010
49	recruitment	2942
49	part_time	2840
49	lube_tech	2781
49	hvac_manager	2765
49	plumber	2729
49	maintenance_manager_/_supervisor	2693
49	field_service_tech	2685
49	automotive_tech	2628
49	instrumentation_technician	2621
49	biomedical_technician	2619
49	tower_climber	2613
49	director_of_maintenance	2593
49	heating	2514
49	service_tech	2501
49	preventive	2453
49	automotive_service_technician	2425
49	carpentry	2421
49	shop_manager	2396
49	stationary_engineer	2394
49	trailer_mechanic	2393
49	automotive_manager	2383
49	director_of_facilities	2364
49	alarm_technician	2286
49	machinist	2261
49	maintenance_worker	2235
49	aviation_maintenance	2219
49	hvac/r	2151
49	industrial_maintenance_technician	2145
49	comcast	2127
49	cnc	2124
49	facility_maintenance_manager	2122
49	cabling	2121
49	property_maintenance	2108
49	las_vegas	2061
49	handyman	2039
49	fiber_optic_technician	2039
49	shop_supervisor	2036
49	engineer	2021
49	maint	1911
49	entry_level_automotive_technician	1892
49	general_maintenance	1878
49	industrial	1858
49	aviation_mechanic	1850
49	hvac_helper	1844
49	apprentice	1818
49	hotel_maintenance	1813
49	auto_parts	1810
49	boiler	1796
49	fiber	1788
49	auto_body	1776
49	security_guard	1771
49	installation_technician	1762
49	aerospace	1747
49	aviation_manager	1715
49	delivery_driver	1710
49	fleet_sales	1608
49	body_shop	1604
49	operating_engineer	1598
49	boiler_operator	1590
49	low_voltage	1580
49	hvac_service_technician	1557
49	refrigeration_technician	1545
49	hvac_installer	1542
49	entry_level	1536
49	fleet_maintenance	1521
49	medical	1515
49	fire_alarm	1478
49	heavy_equipment_manager	1468
49	wind_turbine_technician	1455
49	tower_tech	1451
49	truck_mechanic	1443
49	injection_molding	1394
49	aircraft_technician	1373
49	elevator	1372
49	engineering	1362
49	lube_technician	1360
49	wind_turbine	1334
49	pump_mechanic	1324
49	building_maintenance_technician	1318
49	equipment_manager	1304
49	mechanical_technician	1283
49	field_service_manager	1278
49	tires_plus	1244
49	att	1235
49	cable_tech	1207
49	dealership_service_manager	1205
49	mechanical_maintenance	1201
49	building_maintenance_engineer	1198
49	loomis	1197
49	alarm	1186
49	facilities_engineer	1176
49	fiber_optic	1174
49	network_technician	1166
49	voice	1164
49	instrumentation	1159
49	will_train	1153
49	forklift	1150
49	electrical_engineer	1140
49	tire_tech	1117
49	honda	1112
49	industrial_electrician	1094
49	test_technician	1080
49	armed_security	1076
49	alarm_installations	1071
49	cctv	1067
49	medical_equipment_repair	1066
49	bmet	1063
49	rf_technician	1061
49	cat5	1057
49	install	1053
49	transportation	1050
49	tower_technician	1048
49	tire	1040
49	pneumatics	1037
49	hvac_service_manager	1036
49	lineman	1018
49	automotive_sales_manager	1018
49	parts	1001
49	wireless_technician	1000
49	facility_management	962
49	assembly	952
49	lte	948
49	helper	945
49	service	927
49	industrial_mechanic	927
49	bmw	919
49	apartment_maintenance_technician	907
49	railroad	898
49	security_officer	896
49	heating_air_conditioning	896
49	automotive_service	878
49	fleet_management	878
49	diesel_tech	877
49	wind	869
49	electrical_maintenance_supervisor	860
49	forklift_mechanic	854
49	fleet_manager_maintenance_manager	849
49	electronic_tech	848
49	aviation_technician	847
49	maintenance_superintendent	844
49	cell_tower	827
49	electrical_supervisor	822
49	computer_repair	803
49	heavy_equipment	800
49	generator_technician	797
49	multi_craft_mechanic	789
49	wind_technician	787
49	satellite	781
49	aviation_jobs	770
49	maintenance_helper	768
49	structured_cabling	757
49	porter	755
49	portuguese	750
49	appliance_technician	749
49	oil_field	742
49	telecom_technician	707
49	machine_repair	705
49	cable_installation_technician	705
49	directv	703
49	mechanics	702
49	medical_device	689
49	vehicle_maintenance_manager	675
49	project_manager	675
49	dealership	669
49	maintenance_assistant	665
49	building_maintenance_hvac	664
49	biomedical_equipment_tech	664
49	maintenance_management	664
49	pipe_fitter	657
49	equipment_mechanic	656
49	robotics	636
49	computer	636
49	technician_mechanic	633
49	dish_network	632
49	cat6	616
49	electronics_engineer	615
49	republic_services	610
49	packaging_mechanic	607
49	millwrights	605
49	manufacturing_technician	597
49	it_manager	594
49	truck_driver	590
49	facilities_technician	588
49	structured_cable	580
49	marine_technician	578
49	termination	568
49	lube	554
49	pump	545
49	medical_equipment	545
49	crane	543
49	entry_level_mechanic	538
49	maintenance_engineering_manager	537
49	fleet_mechanic	537
49	route_driver	536
49	estimator	529
49	sears	528
49	on_the_job_training	527
49	biomedical_engineering	523
49	fire	521
49	delivery	519
49	home_appliance_repair	516
49	tower_climbers	511
49	hydraulic	507
49	collision	504
49	maintenance/electrical_technician	503
49	airline	503
49	automotive_controller	502
49	lte_umts	498
49	airframe	497
49	field_engineer	496
49	collision_center_manager	496
49	automotive_technician_mechanic	488
49	marine	487
49	auto_body_manager	482
49	telephone_install	482
49	hvac_mechanic	479
49	copier_technician	479
49	security_technician	476
49	dc_power	472
49	tire_technician	468
49	facilities_supervisor	468
49	locksmith	462
49	automotive_repair	460
49	service_writer	455
49	maintenance_hvac	452
49	communications_technician	451
49	cell_site	446
49	appliance_repair_technician	442
49	electromechanical	435
49	generator	431
49	machine_repair_maintenance_mechanic	427
49	access_control	425
49	building_maintenance_tech	424
49	marine_mechanic	423
49	chrysler	420
49	bridgestone	419
49	wind_energy	419
49	automotive_lube_technician	413
49	telecom_installation	408
49	cable_tv	407
49	technician_hvac	405
49	auto_body_technician	403
49	valvoline	397
49	dish	397
49	technicians	387
49	apartment_maintenance_tech	387
49	wire_technician	377
49	hvac_apprentice	377
49	controls_engineer	376
49	central_office_technician	370
49	telecommunications_tech	369
49	maintenance_supervisor/manager	368
49	maintenance_mechanics	366
49	assistant_maintenance_supervisor	363
49	maintenance_foreman	363
49	body_shop_estimator	362
49	assembler	358
49	cabling_technician	358
49	data_entry	355
49	auto_painter	354
49	manufacturing_maintenance	353
49	cable_installation	350
49	facilities_maintenance_technician	344
49	tower_climbing	343
49	human_resources	342
49	pest_control	341
49	hvac_sales	334
49	mercedes_benz	331
49	calibration	331
49	entry_level_technician	330
49	paid_training	328
49	mechanic_relocation	326
49	manager_maintenance	326
49	tire_maintenance_technician	325
49	automation_technician	323
49	drivers	320
49	automotive_technicians	319
49	bus_mechanic	317
49	airlines	317
49	fedex_freight	316
49	security_systems	314
49	dme	313
49	microwave_radio	312
49	machine_maintenance	309
49	auto_manager	307
49	instrument_technician	305
49	entry_level_hvac	305
49	speedco	303
49	cdl_driver	302
49	armed	301
49	sheet_metal	299
49	auto_detailer	298
49	aircraft_aviation	298
49	jiffy_lube	297
49	information_technology	296
49	copier_repair	294
49	data_cabling	292
49	fleet_maintenance_supervisor	292
49	gas	291
49	no_experience	289
49	wheel	286
49	central_office	286
49	fire_protection	286
49	armored_car	285
49	locomotive	282
49	technical_support	281
49	radio	280
49	aviation_management	277
49	conveyor	273
49	penske	272
49	accountant	272
49	oil_change	269
49	nissan	268
49	telecommunication	267
49	mechanic_technician	266
49	auditor	264
49	manufacturing_maintenance_manager	263
49	appliance	261
49	maintenance_work	261
49	bicsi	261
49	cdl	260
49	security_alarm	257
49	test_driver	257
49	controls	257
49	atm_technician	256
49	attorney	252
49	artist	252
49	pharmaceutical_sales	252
49	appraiser	252
49	turbine_technician	251
49	uverse	250
49	dishwasher	250
49	electric	248
49	auto_body_tech	247
49	turbine	247
49	ase	246
49	adt	246
49	biomed	245
49	engine_repair	244
49	ton	244
49	rigger	244
49	shop_foreperson	244
49	maintenance_manager_engineering	242
49	field	242
49	collision_repair	242
49	cell_site_technician	235
49	dunbar	234
49	automotive_painter	234
49	property_maintenance_supervisor	234
49	cooling	231
49	control	231
51	manufacturing	465955
51	warehouse	398079
51	production_supervisor	283978
51	manager	273327
51	supervisor	240798
51	assembly	204879
51	production	183636
51	production_manager	147440
51	machine_operator	136339
51	plant_manager	128297
51	welder	114802
51	operations_manager	113557
51	general_labor	98713
51	quality	80144
51	management	76506
51	manufacturing_manager	63042
51	cnc	55012
51	cnc_machinist	52040
51	machinist	49551
51	warehouse_manager	48746
51	quality_control	45173
51	operations	43156
51	welding	42647
51	manufacturing_supervisor	41930
51	printing	41522
51	3rd_shift	39145
51	warehouse_supervisor	38460
51	maintenance	34523
51	logistics	33709
51	maintenance_manager	30854
51	shipping	27319
51	manufacturing_production	26928
51	manufacturing_jobs	22026
51	quality_manager	21832
51	quality_assurance	21741
51	forklift_operator	21628
51	inventory	21591
51	warehouse_jobs	21208
51	forklift	18869
51	2nd_shift	18428
51	labor	18262
51	operator	17467
51	distribution	17466
51	injection_molding	16782
51	manufacturing_engineer	16778
51	chemical_operator	16489
51	operations_supervisor	16335
51	manufacturing_management	16292
51	maintenance_supervisor	16243
51	lean	14532
51	inspector	13804
51	factory	13114
51	continuous_improvement	13113
51	warehouse_worker	12830
51	quality_control_inspector	11331
51	plant	10843
51	technician	10620
51	materials_manager	10594
51	cnc_operator	10016
51	distribution_manager	9722
51	tool	9606
51	quality_inspector	8926
51	mig_welder	8878
51	lean_manufacturing	8864
51	superintendent	8695
51	manager_supervisor	8368
51	electronics	8340
51	machine	8156
51	welders	7069
51	food_science	6861
51	construction	6839
51	electronic_assembly	6705
51	electronic_technician	6664
51	aerospace	6629
51	assembler	6546
51	six_sigma	6539
51	packaging	6450
51	cnc_programmer	6159
51	qa	6081
51	supervisor_manager	5878
51	production_worker	5785
51	food_manufacturing	5780
51	welding_supervisor	5686
51	die	5660
51	paint	5610
51	aerotek	5579
51	printing_press_operator	5518
51	machine_operators	5442
51	plastics	5412
51	cnc_machine_operator	5391
51	food_safety	5362
51	press_operator	5351
51	chemical	5193
51	electronic_assembler	5161
51	assembly_line	5120
51	production_management	5069
51	manufacturing_operations_manager	5068
51	production_planning	4699
51	manufacturing_production_supervisor	4575
51	plant_management	4540
51	soldering	4533
51	electronic	4461
51	mrp	4441
51	pharmaceutical_manufacturing	4310
51	production_operator	4259
51	electrical	4190
51	5s	4129
51	painter	4119
51	production_supervisor_production_manager	4096
51	mechanical_assembler	4058
51	kaizens	4012
51	power_plant_operator	3983
51	machine_shop_manager	3933
51	ts16949	3922
51	robotic	3901
51	metal_fabrication	3845
51	housekeeping	3733
51	industrial	3653
51	plant_operator	3646
51	aviation	3598
51	stamping_presses	3583
51	plastic_injection_molding	3550
51	light_industrial	3502
51	shop_floor	3462
51	pipe_welder	3433
51	cmm	3416
51	warehouse_associate	3289
51	die_maker	3240
51	production_assembly	3214
51	qc_inspector	3190
51	mechanical_assembly	3181
51	weld	3164
51	packer	3161
51	distribution_supervisor	3138
51	shift_supervisor	3133
51	toolmaker	3059
51	quality_engineer	2965
51	welding_manager	2909
51	manager_food_manufacturing	2891
51	manual_machinist	2834
51	general	2818
51	process_operator	2746
51	manufacturing_quality	2743
51	wastewater	2725
51	medical_assembly	2718
51	material_handler	2704
51	quality_supervisor	2698
51	lab_technician	2653
51	customer_service	2624
51	sanitation_manager	2585
51	part_time	2515
51	welding_jobs	2448
51	ndt	2387
51	machining	2346
51	boiler_operator	2253
51	skilled_labor	2158
51	warehouse_work	2055
51	cleaning	2009
51	assemblers	1991
51	value_stream_manager	1959
51	water	1955
51	power_plant	1953
51	corrugated	1932
51	ecm	1909
51	janitorial	1861
51	print	1859
51	manufacturing_production_manager	1831
51	stamping	1816
51	production_manager_supervisor	1805
51	skilled_trades	1785
51	qc	1755
51	precision_grinder	1745
51	fabrication_manager	1729
51	cnc_lathe	1691
51	bindery	1678
51	quality_inspection	1662
51	machine_shop_supervisor	1616
51	driver	1570
51	wiring	1569
51	quality_technician	1562
51	ace	1562
51	fabricator	1553
51	production_lead	1551
51	packing	1525
51	oil	1510
51	industrial_painter	1503
51	environmental	1487
51	pipefitter	1453
51	structural_welder	1419
51	engineer	1402
51	skilled_labor_trades	1401
51	manufacture	1399
51	prepress	1360
51	mechanical	1355
51	shipyard	1354
51	mold_maker	1354
51	pharmaceutical_production_supervisor	1324
51	aircraft	1257
51	sanitation_supervisor	1232
51	waste_water	1217
51	mastercam	1215
51	water_treatment	1204
51	machine_shop	1201
51	injection_molding_supervisor	1195
51	fitter	1187
51	pressman	1185
51	supervisor_manufacturing	1175
51	pmg	1174
51	production_supervisor_manager	1130
51	paint_supervisor	1128
51	qa/qc_inspector	1120
51	plant_supervisor	1120
51	welding_inspector	1110
51	gas	1107
51	data_entry	1091
51	plc	1071
51	welder_helper	1071
51	test_technician	1069
51	food_production_supervisor	1059
51	quality_assurance_supervisor	1041
51	assembly_supervisor	1014
51	retail	974
51	sewing	964
51	cwi	964
51	andrews_staffing	942
51	receptionist	942
51	qa/qc	929
51	print_production	916
51	cnc_machining	885
51	press	879
51	refinery	863
51	stationary_engineer	855
51	receiving	854
51	factory_worker	850
51	quality_control_technician	845
51	printing_jobs	837
51	cad	833
51	bilingual_production_supervisor	827
51	energy	814
51	solder	809
51	mig_welding	807
51	compounder	806
51	packaging_supervisor	804
51	quality_assurance_inspector	802
51	mechanical_inspector	799
51	boiler	798
51	autocad	790
51	fabrication	783
51	power	781
51	welder_fabricator	772
51	lathe	765
51	qa_quality_control	762
51	general_labor_jobs	748
51	chemical_engineer	742
51	cashier	731
51	medical_device_assembler	729
51	tool_die	729
51	water_treatment_operator	726
51	digital_printing	715
51	laboratory_technician	710
51	production_associate	705
51	manufacturing_operator	698
51	wastewater_operator	697
51	assembly_technician	678
51	shipping/receiving	675
51	smt	673
51	heavy_equipment_operator	664
51	lab	661
51	sales	661
51	security	651
51	publishing	645
51	1st_shift	629
51	manufacturing_assembly	616
51	clerical	615
51	automotive	613
51	electro_mechanical_assembler	607
51	cnc_machine	602
51	engineering	596
51	electrical_assembler	595
51	cnc_machinist/lathes	592
51	wastewater_treatment_operator	587
51	welding_engineer	579
51	maintenance_technician	576
51	millwright	576
51	packaging_machine_operator	574
51	food_production	568
51	electrical_assembly	565
51	printer	562
51	sorter	559
51	process_technician	559
51	printing_press	559
51	forklift/warehouse	557
51	mechanical_engineer	546
51	cnc_engineer	545
51	gas_plant_operator	534
51	laser	527
51	cnc_mill	525
51	chemistry	522
51	solidworks	506
51	electro_mechanical	504
51	sheet_metal	503
51	grinder	499
51	calibration	493
51	forklift_driver	489
51	quality_assurance_technician	484
51	hvac	483
51	extrusion	481
51	production_technician	477
